Left,Right
"[0.5374209880828857, 0.9373332262039185, 6.066541118343594e-07, 0.45320695638656616, 0.9235036969184875, -0.017941931262612343, 0.39634576439857483, 0.8449907302856445, -0.023957008495926857, 0.35959476232528687, 0.7658892273902893, -0.026957744732499123, 0.32512378692626953, 0.7099905014038086, -0.029607249423861504, 0.440403014421463, 0.7330278158187866, -0.012257787398993969, 0.40790659189224243, 0.6364342570304871, -0.014932246878743172, 0.3877512812614441, 0.5870087742805481, -0.016425279900431633, 0.3717724084854126, 0.5514135360717773, -0.017634617164731026, 0.48753049969673157, 0.7197958827018738, -0.010940371081233025, 0.4756765365600586, 0.6002129316329956, -0.010208974592387676, 0.46576714515686035, 0.5287071466445923, -0.013088464736938477, 0.45871293544769287, 0.4744265377521515, -0.016034379601478577, 0.5274127721786499, 0.7325446009635925, -0.011624375358223915, 0.5262731313705444, 0.6250401735305786, -0.019528258591890335, 0.522543728351593, 0.5645664930343628, -0.027378033846616745, 0.5199539065361023, 0.5142831206321716, -0.03261984884738922, 0.5610986948013306, 0.7599563598632812, -0.01260297279804945, 0.5763880610466003, 0.6860672235488892, -0.026085758581757545, 0.5889677405357361, 0.6376267075538635, -0.030441053211688995, 0.5994007587432861, 0.5933772325515747, -0.0316653847694397]",[]
"[0.5436518788337708, 0.97765052318573, 3.896420821547508e-07, 0.45706823468208313, 0.95679771900177, -0.025019830092787743, 0.3929527997970581, 0.877741813659668, -0.03912246599793434, 0.3508073389530182, 0.7985448241233826, -0.04844573512673378, 0.31448426842689514, 0.745173454284668, -0.05742046609520912, 0.44290614128112793, 0.770639181137085, -0.03708156570792198, 0.4155968725681305, 0.6596672534942627, -0.05320731922984123, 0.39800411462783813, 0.6032437086105347, -0.06298861652612686, 0.38319623470306396, 0.561460018157959, -0.06849217414855957, 0.4917334020137787, 0.7524683475494385, -0.03725293651223183, 0.4749147295951843, 0.6077870726585388, -0.04984315484762192, 0.46069633960723877, 0.519015371799469, -0.057999126613140106, 0.44909390807151794, 0.45182546973228455, -0.06413497775793076, 0.5320349335670471, 0.7609879374504089, -0.03938848897814751, 0.5304263234138489, 0.6335403323173523, -0.05758845806121826, 0.5279658436775208, 0.5525110960006714, -0.06974770128726959, 0.5259072184562683, 0.48577266931533813, -0.07718567550182343, 0.5644876956939697, 0.7842892408370972, -0.042120225727558136, 0.5771088600158691, 0.6906267404556274, -0.061304472386837006, 0.590091347694397, 0.6301723718643188, -0.06799972802400589, 0.6009088754653931, 0.5761815309524536, -0.07124315947294235]",[]
"[0.5339258909225464, 0.8472416400909424, 2.912864829340833e-07, 0.47118425369262695, 0.7813271284103394, -0.01509167067706585, 0.43352171778678894, 0.6841635704040527, -0.020527228713035583, 0.40919023752212524, 0.6114040613174438, -0.026476841419935226, 0.38157376646995544, 0.5573925375938416, -0.03225536271929741, 0.49141398072242737, 0.5977283120155334, 0.013999403454363346, 0.5078006386756897, 0.5158249139785767, 0.01453131902962923, 0.5179344415664673, 0.47971177101135254, 0.008289901539683342, 0.5223568081855774, 0.4515395760536194, 0.001608180464245379, 0.5354602336883545, 0.6210596561431885, 0.012661167420446873, 0.554377019405365, 0.5479381680488586, 0.01739693433046341, 0.5636588931083679, 0.5047649145126343, 0.009809302166104317, 0.5713574886322021, 0.46996423602104187, 0.0008056844235397875, 0.5704175233840942, 0.6602665781974792, 0.007609287276864052, 0.5943413972854614, 0.595100462436676, 0.006930348929017782, 0.6091005206108093, 0.5565405488014221, 0.003539461176842451, 0.6193471550941467, 0.5228099822998047, -0.0011216133134439588, 0.6021296977996826, 0.7103015184402466, 0.0008066570153459907, 0.6266679763793945, 0.658090353012085, -0.00011817720223916695, 0.6403908729553223, 0.6272720098495483, 0.0036706612445414066, 0.6497207880020142, 0.6013940572738647, 0.005292633082717657]",[]
"[0.5789636969566345, 0.7863436937332153, 2.906725740103866e-07, 0.491057813167572, 0.7373502254486084, 0.003053790656849742, 0.4460458755493164, 0.6380889415740967, 0.013731631450355053, 0.41789209842681885, 0.5639683604240417, 0.02151276357471943, 0.389474481344223, 0.5127290487289429, 0.029100075364112854, 0.5034613609313965, 0.5631378293037415, 0.05240578204393387, 0.4877241551876068, 0.4991595447063446, 0.0726107507944107, 0.48052534461021423, 0.4670765995979309, 0.07625864446163177, 0.4732515513896942, 0.43819254636764526, 0.07504681497812271, 0.5504037737846375, 0.5645722150802612, 0.04889925569295883, 0.5527429580688477, 0.4993472099304199, 0.07360928505659103, 0.5563722848892212, 0.461731880903244, 0.07207668572664261, 0.5633357167243958, 0.43427348136901855, 0.06692144274711609, 0.5887851715087891, 0.5851128697395325, 0.042581021785736084, 0.5991443395614624, 0.5164569616317749, 0.05701635032892227, 0.6055183410644531, 0.4707205295562744, 0.05328715592622757, 0.6110365390777588, 0.4317471981048584, 0.04702570289373398, 0.6239973306655884, 0.6196896433830261, 0.03598339110612869, 0.6427537798881531, 0.5738623142242432, 0.04821912944316864, 0.65269935131073, 0.5446635484695435, 0.05374521389603615, 0.6583734750747681, 0.5177057385444641, 0.05488356947898865]",[]
"[0.5717435479164124, 0.7728457450866699, 3.0130627237667795e-07, 0.4887710511684418, 0.7285743951797485, -0.003090748330578208, 0.4420181214809418, 0.6385707855224609, 0.0010698717087507248, 0.41816678643226624, 0.563091516494751, 0.003579122945666313, 0.39226749539375305, 0.5092748999595642, 0.005571643356233835, 0.5020025968551636, 0.5595045685768127, 0.031789444386959076, 0.4892784357070923, 0.4932519495487213, 0.04362877830862999, 0.48177990317344666, 0.45902562141418457, 0.04496879503130913, 0.47446268796920776, 0.43290072679519653, 0.0426824651658535, 0.5487675070762634, 0.5628100037574768, 0.028184203431010246, 0.5509304404258728, 0.49559271335601807, 0.04237239435315132, 0.5537214875221252, 0.4570508599281311, 0.03727259859442711, 0.5599055290222168, 0.42757806181907654, 0.030002539977431297, 0.5857161283493042, 0.5853713154792786, 0.02218160219490528, 0.597363293170929, 0.5147311687469482, 0.02594691887497902, 0.6052980422973633, 0.4683232009410858, 0.018367424607276917, 0.6120197772979736, 0.42800039052963257, 0.010273754596710205, 0.6189671754837036, 0.6205313801765442, 0.016159361228346825, 0.6418960094451904, 0.5743143558502197, 0.017591070383787155, 0.6548868417739868, 0.5443109273910522, 0.01816653273999691, 0.6647068858146667, 0.5154215097427368, 0.0166309904307127]",[]
"[0.5757918357849121, 0.7729743123054504, 3.614597403611697e-07, 0.49373722076416016, 0.7230154871940613, -0.010862234979867935, 0.44788098335266113, 0.6292001008987427, -0.012559328228235245, 0.4220483899116516, 0.5484390258789062, -0.014631016179919243, 0.39766889810562134, 0.49383217096328735, -0.016337495297193527, 0.508233368396759, 0.5479366779327393, 0.013390873558819294, 0.5051600933074951, 0.4777526259422302, 0.01355690136551857, 0.5115408897399902, 0.43835169076919556, 0.009923133067786694, 0.5188387632369995, 0.4100190997123718, 0.006095396354794502, 0.5540558695793152, 0.549639880657196, 0.01105632446706295, 0.5575156211853027, 0.47321817278862, 0.014945085160434246, 0.5624186992645264, 0.42835110425949097, 0.009004415944218636, 0.5721156001091003, 0.39463698863983154, 0.003019703784957528, 0.5912843942642212, 0.5695998072624207, 0.00569523312151432, 0.6016426086425781, 0.49105304479599, 0.0016876934096217155, 0.6087828278541565, 0.4416578412055969, -0.005263135768473148, 0.6158863306045532, 0.40256690979003906, -0.01100314874202013, 0.6233539581298828, 0.6040362119674683, -0.0005014573107473552, 0.6473192572593689, 0.5561995506286621, -0.005256251432001591, 0.6591348648071289, 0.5249424576759338, -0.006346097681671381, 0.6672096848487854, 0.4976903796195984, -0.00731302797794342]",[]
"[0.5722348093986511, 0.8366184234619141, 2.3385456415780936e-07, 0.5155360698699951, 0.79692143201828, -0.0014876499772071838, 0.4867686331272125, 0.7204427123069763, 0.0018461827421560884, 0.479134202003479, 0.657139778137207, 0.004312810022383928, 0.478529155254364, 0.6112788915634155, 0.0074919904582202435, 0.49821165204048157, 0.6182911396026611, 0.016910724341869354, 0.5010422468185425, 0.5343875288963318, 0.02183213084936142, 0.5058721303939819, 0.49869513511657715, 0.02134327031672001, 0.5114821791648865, 0.4670112431049347, 0.01921967603266239, 0.5316390991210938, 0.6174208521842957, 0.014187248423695564, 0.531575083732605, 0.5327898859977722, 0.021161800250411034, 0.5306472182273865, 0.48507726192474365, 0.01823665015399456, 0.5335267782211304, 0.44952744245529175, 0.014035836793482304, 0.5636334419250488, 0.6363023519515991, 0.009772369638085365, 0.5786028504371643, 0.5586882829666138, 0.012350702658295631, 0.5879305005073547, 0.5078531503677368, 0.009126071818172932, 0.5982392430305481, 0.470684677362442, 0.005309144034981728, 0.5930245518684387, 0.6705172061920166, 0.004961950704455376, 0.6119093298912048, 0.6124551296234131, 0.006442776881158352, 0.6173376441001892, 0.5737969875335693, 0.008453684858977795, 0.6227364540100098, 0.5407247543334961, 0.009380149655044079]",[]
"[0.5620747208595276, 0.8692930936813354, 3.50353673184145e-07, 0.49045082926750183, 0.8425620198249817, -0.0033651634585112333, 0.4414174556732178, 0.7662214636802673, -0.0006621829816140234, 0.4127293825149536, 0.6929822564125061, 0.0026681339368224144, 0.39134448766708374, 0.6391933560371399, 0.005967169534415007, 0.4626418650150299, 0.6780837178230286, 0.006357768550515175, 0.4388299286365509, 0.5985500812530518, 0.009969513863325119, 0.4281972050666809, 0.5571321845054626, 0.012086187489330769, 0.42183417081832886, 0.5240772366523743, 0.013019968755543232, 0.5048767924308777, 0.6691699028015137, 0.004777475260198116, 0.5017197728157043, 0.5655208230018616, 0.013088097795844078, 0.5024356842041016, 0.5096399188041687, 0.014368993230164051, 0.5042387843132019, 0.4706965684890747, 0.014226767234504223, 0.5478898882865906, 0.6822267770767212, 0.0019116324838250875, 0.5538721084594727, 0.5790814161300659, 0.003437535371631384, 0.5600952506065369, 0.5313625931739807, -0.0010265092132613063, 0.5665983557701111, 0.4968704581260681, -0.004826967138797045, 0.5890360474586487, 0.7094891667366028, -0.0005114828236401081, 0.602626621723175, 0.6426153779029846, -0.003392493352293968, 0.6089144945144653, 0.60975182056427, -0.004631486721336842, 0.614830732345581, 0.5846906304359436, -0.004704657942056656]",[]
"[0.5459307432174683, 0.930457353591919, 6.334124122986395e-07, 0.4562934637069702, 0.9233434200286865, -0.02936634235084057, 0.39826419949531555, 0.8451284170150757, -0.039884164929389954, 0.3626258075237274, 0.7633894681930542, -0.044774264097213745, 0.32784491777420044, 0.7090492844581604, -0.04926743358373642, 0.44647547602653503, 0.7183520793914795, -0.026978155598044395, 0.4211276173591614, 0.6291964054107666, -0.030645746737718582, 0.40572869777679443, 0.5781232714653015, -0.03345242142677307, 0.3943862318992615, 0.5382352471351624, -0.036984462291002274, 0.4944189786911011, 0.7050303816795349, -0.020380130037665367, 0.4926184415817261, 0.5964770317077637, -0.019090943038463593, 0.4905385971069336, 0.5248367786407471, -0.02344384975731373, 0.49237480759620667, 0.47280001640319824, -0.02962176501750946, 0.5356649160385132, 0.7210649847984314, -0.016263751313090324, 0.5403196215629578, 0.6193891763687134, -0.02270418591797352, 0.544155478477478, 0.5588392019271851, -0.03429766371846199, 0.5482032895088196, 0.5133773684501648, -0.044738322496414185, 0.5706770420074463, 0.7559962272644043, -0.01372605748474598, 0.5934340357780457, 0.6961640119552612, -0.02743278071284294, 0.6086270213127136, 0.656960666179657, -0.03669872134923935, 0.6203835010528564, 0.6225926876068115, -0.04325050860643387]",[]
"[0.5423303246498108, 0.9332835674285889, 5.453890707940445e-07, 0.4516482353210449, 0.924901008605957, -0.023130204528570175, 0.3923569321632385, 0.8468049168586731, -0.032694362103939056, 0.35619300603866577, 0.7662089467048645, -0.038248177617788315, 0.3217029571533203, 0.7142982482910156, -0.04381426423788071, 0.44083160161972046, 0.7174955010414124, -0.02338300086557865, 0.41915762424468994, 0.620887041091919, -0.031835105270147324, 0.3997079133987427, 0.5704159736633301, -0.03833131492137909, 0.3847653567790985, 0.534913182258606, -0.0435003936290741, 0.49112600088119507, 0.7058233022689819, -0.021940132603049278, 0.4885537326335907, 0.5942967534065247, -0.02517126314342022, 0.48529037833213806, 0.5283732414245605, -0.03122771345078945, 0.4851837754249573, 0.4794367849826813, -0.03724419325590134, 0.5337320566177368, 0.7232288718223572, -0.02279563993215561, 0.5417492985725403, 0.6237693428993225, -0.03498362377285957, 0.5482816696166992, 0.5632791519165039, -0.047573674470186234, 0.5546948313713074, 0.5135247707366943, -0.05722316727042198, 0.569050133228302, 0.7587925791740417, -0.024325532838702202, 0.5939392447471619, 0.706817626953125, -0.04246087744832039, 0.6121351718902588, 0.6705159544944763, -0.05140361934900284, 0.6268237829208374, 0.6353071928024292, -0.05658017098903656]",[]
"[0.551116943359375, 0.9444781541824341, 3.0320819632834173e-07, 0.46337753534317017, 0.9257705211639404, -0.023369111120700836, 0.398720920085907, 0.8481408357620239, -0.035429392009973526, 0.35651895403862, 0.773030698299408, -0.04391125217080116, 0.32031571865081787, 0.7206825017929077, -0.051678985357284546, 0.4441705346107483, 0.7250152826309204, -0.02356894500553608, 0.4219231903553009, 0.6286645531654358, -0.036542437970638275, 0.4052234888076782, 0.5820530652999878, -0.04710618779063225, 0.39053773880004883, 0.548345685005188, -0.05429323762655258, 0.4924655258655548, 0.7147901654243469, -0.023530922830104828, 0.4875064194202423, 0.5981044173240662, -0.030644387006759644, 0.4814583361148834, 0.531029462814331, -0.038612473756074905, 0.47623807191848755, 0.47927969694137573, -0.0460180826485157, 0.5336499214172363, 0.7294653654098511, -0.026341203600168228, 0.5383634567260742, 0.6264234185218811, -0.03834708780050278, 0.5416959524154663, 0.5651923418045044, -0.04685625433921814, 0.5436277985572815, 0.5136627554893494, -0.05342203006148338, 0.5685853958129883, 0.7581288814544678, -0.03044729307293892, 0.5801693201065063, 0.6886855959892273, -0.042947083711624146, 0.5890833139419556, 0.6442649960517883, -0.04610689729452133, 0.596214771270752, 0.6033602952957153, -0.04795890673995018]",[]
[],"[0.5874570608139038, 0.9071952700614929, 4.939680593452067e-07, 0.5257641673088074, 0.8980211019515991, -0.01332188118249178, 0.4708206057548523, 0.8631832003593445, -0.01868419535458088, 0.4308016896247864, 0.8553825616836548, -0.023026546463370323, 0.40658557415008545, 0.834453821182251, -0.028432194143533707, 0.4821741282939911, 0.7105176448822021, -0.012449368834495544, 0.4718880355358124, 0.6104148626327515, -0.01939970627427101, 0.469605028629303, 0.5483948588371277, -0.027096986770629883, 0.46787750720977783, 0.49854904413223267, -0.0334663949906826, 0.5209405422210693, 0.6941710114479065, -0.013087950646877289, 0.5260206460952759, 0.587167501449585, -0.012501540593802929, 0.5324705839157104, 0.5227683782577515, -0.020303819328546524, 0.5407415628433228, 0.4683886766433716, -0.02850969508290291, 0.560049295425415, 0.6994005441665649, -0.01522836647927761, 0.5719286799430847, 0.6115530133247375, -0.01696835085749626, 0.585853099822998, 0.5601683259010315, -0.026325859129428864, 0.6008865833282471, 0.5144068002700806, -0.035465341061353683, 0.595245361328125, 0.7254952788352966, -0.018308090046048164, 0.6174450516700745, 0.671968936920166, -0.024790553376078606, 0.6337440013885498, 0.6411325931549072, -0.028091590851545334, 0.6487107276916504, 0.6146529316902161, -0.030060233548283577]"
"[0.5916374325752258, 0.8269857168197632, 4.3556835294111806e-07, 0.502053439617157, 0.7600487470626831, -0.002458348637446761, 0.4516500234603882, 0.6701947450637817, 0.002636181190609932, 0.4258557856082916, 0.5976223945617676, 0.005635610781610012, 0.4014495313167572, 0.5460027456283569, 0.008339669555425644, 0.5037736892700195, 0.5900537371635437, 0.028906693682074547, 0.4938931465148926, 0.5239182710647583, 0.03903308883309364, 0.48737016320228577, 0.4865149259567261, 0.03928791731595993, 0.48081138730049133, 0.4552675783634186, 0.036281611770391464, 0.5471896529197693, 0.5945953130722046, 0.025320865213871002, 0.557262659072876, 0.5294907689094543, 0.03731290251016617, 0.5628596544265747, 0.4866763949394226, 0.030804842710494995, 0.5708574056625366, 0.45623576641082764, 0.02251732349395752, 0.5843571424484253, 0.6190083026885986, 0.01963004842400551, 0.5985695719718933, 0.5512092113494873, 0.02244511805474758, 0.6047535538673401, 0.5027536153793335, 0.012132679112255573, 0.6112425923347473, 0.46507149934768677, 0.0020246270578354597, 0.6187252998352051, 0.6547226309776306, 0.01388177927583456, 0.6411161422729492, 0.6092411875724792, 0.014068817719817162, 0.6538941860198975, 0.5757027268409729, 0.012174353934824467, 0.6646792888641357, 0.5455296039581299, 0.009412678889930248]",[]
"[0.5864927768707275, 0.7712031602859497, 2.809030377193267e-07, 0.5040341019630432, 0.7293577790260315, -0.005954365245997906, 0.45656847953796387, 0.643067479133606, -0.0029662514571100473, 0.43304866552352905, 0.5664014220237732, 0.0009016675176098943, 0.4112759828567505, 0.5196908116340637, 0.006889678537845612, 0.5172231197357178, 0.5583211183547974, 0.004842215217649937, 0.5040990710258484, 0.4834378957748413, 0.010438410565257072, 0.49636179208755493, 0.4803083539009094, 0.01462776679545641, 0.4953734874725342, 0.4874555468559265, 0.017289195209741592, 0.561973512172699, 0.5565488338470459, 0.004437955562025309, 0.560559093952179, 0.4720316529273987, 0.013770312070846558, 0.5581565499305725, 0.42517364025115967, 0.013944130390882492, 0.5611087679862976, 0.3925776183605194, 0.011454581283032894, 0.5968118906021118, 0.5778254270553589, 0.002771951723843813, 0.6078578233718872, 0.5015372037887573, 0.002722950652241707, 0.6130577921867371, 0.4529588222503662, -0.00428879726678133, 0.6183343529701233, 0.4158269762992859, -0.010728849098086357, 0.6263196468353271, 0.6126987338066101, 0.0015561481704935431, 0.6541316509246826, 0.5672289729118347, -0.0019382338505238295, 0.6672040224075317, 0.536007285118103, -0.0035200638230890036, 0.6769859194755554, 0.5088990330696106, -0.0048097060061991215]",[]
"[0.5796453952789307, 0.7684838771820068, 2.714670870318514e-07, 0.5012362599372864, 0.7294840812683105, -0.012342564761638641, 0.4537559151649475, 0.6468749046325684, -0.014841323718428612, 0.4294133186340332, 0.5704572200775146, -0.01560305804014206, 0.40684330463409424, 0.5194829106330872, -0.01494676899164915, 0.5169159173965454, 0.5623413920402527, -0.006244375836104155, 0.5030674934387207, 0.4819486141204834, -0.007830189540982246, 0.4946300983428955, 0.45858874917030334, -0.008267930708825588, 0.4912927448749542, 0.44685566425323486, -0.009158005006611347, 0.5624948143959045, 0.5607305765151978, -0.0070203025825321674, 0.5620129108428955, 0.474254846572876, -0.00474335253238678, 0.561725914478302, 0.4246271550655365, -0.008421532809734344, 0.5640662908554077, 0.38680028915405273, -0.013749060221016407, 0.5971996188163757, 0.5810279250144958, -0.009573646821081638, 0.6087106466293335, 0.500629186630249, -0.017141930758953094, 0.6143457293510437, 0.44955283403396606, -0.02648759074509144, 0.6189868450164795, 0.4083010256290436, -0.03434183448553085, 0.6249754428863525, 0.6156538128852844, -0.012104351073503494, 0.6533122062683105, 0.5704757571220398, -0.023980936035513878, 0.6685889959335327, 0.5391804575920105, -0.02980513498187065, 0.6802518963813782, 0.5110005736351013, -0.03384261578321457]",[]
"[0.5683743953704834, 0.7813076972961426, 2.2799112286975287e-07, 0.4919465184211731, 0.741861879825592, -0.007563390769064426, 0.44719111919403076, 0.6561402082443237, -0.005398622248321772, 0.42372557520866394, 0.5855910181999207, -0.003393670078366995, 0.4051029086112976, 0.5358538627624512, -0.0009036561823450029, 0.5088567137718201, 0.5720072984695435, 0.015278506092727184, 0.4965795576572418, 0.49830883741378784, 0.02130722813308239, 0.49173250794410706, 0.46858441829681396, 0.021825015544891357, 0.48892515897750854, 0.44932815432548523, 0.020104603841900826, 0.554504930973053, 0.5743316411972046, 0.012923071160912514, 0.5547159910202026, 0.49335306882858276, 0.02197156846523285, 0.5553863644599915, 0.44840240478515625, 0.01747032441198826, 0.5595263838768005, 0.41455984115600586, 0.011174602434039116, 0.5896270871162415, 0.5968736410140991, 0.008251885883510113, 0.5992134809494019, 0.5185772180557251, 0.0065049054101109505, 0.6058380603790283, 0.47064346075057983, -0.0029028761200606823, 0.6133243441581726, 0.4308535158634186, -0.011605879291892052, 0.6202477216720581, 0.6329797506332397, 0.003475662088021636, 0.64368736743927, 0.5889639258384705, -0.002499083988368511, 0.6582606434822083, 0.5595117807388306, -0.0059834797866642475, 0.6712793111801147, 0.5322787761688232, -0.009365968406200409]",[]
"[0.5308641791343689, 0.9233726859092712, 4.5415444560603646e-07, 0.4510449469089508, 0.9093376994132996, -0.018343355506658554, 0.3957410454750061, 0.840965986251831, -0.028568532317876816, 0.35779309272766113, 0.7751139998435974, -0.036744698882102966, 0.3234015703201294, 0.7329121828079224, -0.04567510634660721, 0.42841702699661255, 0.7215815782546997, -0.025227269157767296, 0.40460073947906494, 0.6259602308273315, -0.03919011726975441, 0.3879453241825104, 0.5694739818572998, -0.048840004950761795, 0.3749697506427765, 0.524039626121521, -0.05684087052941322, 0.47375619411468506, 0.7102786898612976, -0.029512740671634674, 0.4710712134838104, 0.595291256904602, -0.03958415240049362, 0.4652658700942993, 0.5250454545021057, -0.049500368535518646, 0.463790625333786, 0.46780288219451904, -0.05750419571995735, 0.5151262879371643, 0.7297492623329163, -0.03564729914069176, 0.5277256369590759, 0.6198974251747131, -0.054437458515167236, 0.5352277755737305, 0.562977135181427, -0.06948979943990707, 0.5439718961715698, 0.5102473497390747, -0.08025606721639633, 0.5518897771835327, 0.7697024345397949, -0.04200346767902374, 0.5833109617233276, 0.7297543883323669, -0.06803524494171143, 0.6047645807266235, 0.7026712894439697, -0.08100733906030655, 0.6238462924957275, 0.6716870665550232, -0.0882282480597496]",[]
"[0.5266933441162109, 0.9547300338745117, 6.562266889886814e-07, 0.43962183594703674, 0.9505348205566406, -0.02447458915412426, 0.3756115436553955, 0.8801722526550293, -0.036335352808237076, 0.3351665139198303, 0.8044970631599426, -0.04314062371850014, 0.29876863956451416, 0.7545862197875977, -0.05088556185364723, 0.42156925797462463, 0.753267765045166, -0.040163613855838776, 0.39229562878608704, 0.6401287317276001, -0.05438188463449478, 0.3700103163719177, 0.5753183364868164, -0.0623217411339283, 0.35137349367141724, 0.5276084542274475, -0.06834807246923447, 0.47069379687309265, 0.7377390265464783, -0.041135575622320175, 0.45984676480293274, 0.6014696359634399, -0.052952878177165985, 0.44693201780319214, 0.5159204602241516, -0.0646435022354126, 0.43797358870506287, 0.44799378514289856, -0.0738852247595787, 0.5120525360107422, 0.7527609467506409, -0.0431622639298439, 0.5106027722358704, 0.6329421997070312, -0.06327124685049057, 0.5058484673500061, 0.5533584952354431, -0.08384350687265396, 0.5021321773529053, 0.48337775468826294, -0.09894312173128128, 0.5468437075614929, 0.7895238995552063, -0.045083217322826385, 0.5745929479598999, 0.7316257357597351, -0.07237418740987778, 0.5952136516571045, 0.6901665925979614, -0.08749563992023468, 0.612123966217041, 0.6496505737304688, -0.09669972211122513]",[]
"[0.5217607617378235, 0.9590027928352356, 5.812322569909156e-07, 0.4368593096733093, 0.9472397565841675, -0.01427755132317543, 0.3762124180793762, 0.875788152217865, -0.021609842777252197, 0.3370214104652405, 0.8027260303497314, -0.025823360309004784, 0.30394071340560913, 0.7566140294075012, -0.03228573873639107, 0.417855441570282, 0.7564533352851868, -0.03440488129854202, 0.39252710342407227, 0.6400923132896423, -0.04832945764064789, 0.3719819486141205, 0.5746371746063232, -0.05576789006590843, 0.3536299467086792, 0.5273438692092896, -0.061405379325151443, 0.4660809338092804, 0.7387615442276001, -0.041728973388671875, 0.4462457597255707, 0.5967335104942322, -0.05542924255132675, 0.42343032360076904, 0.5072755217552185, -0.06962841004133224, 0.4041968882083893, 0.435367226600647, -0.07995069026947021, 0.5083226561546326, 0.7521567940711975, -0.04879877343773842, 0.5084692239761353, 0.6138557195663452, -0.07217243313789368, 0.5023391842842102, 0.5199970006942749, -0.09783128648996353, 0.4969120919704437, 0.4379871189594269, -0.11615987867116928, 0.5434761047363281, 0.7908435463905334, -0.05430733412504196, 0.5783120393753052, 0.7374951839447021, -0.08594071865081787, 0.6032508611679077, 0.6985700130462646, -0.10395084321498871, 0.6236780285835266, 0.6622020602226257, -0.11460459977388382]",[]
"[0.5234777927398682, 0.9139584302902222, 4.22604301775209e-07, 0.4419710338115692, 0.909752607345581, -0.020192645490169525, 0.38244807720184326, 0.8399598598480225, -0.030321426689624786, 0.3448522984981537, 0.7668398022651672, -0.036218464374542236, 0.31014442443847656, 0.7199667692184448, -0.04212624207139015, 0.42075031995773315, 0.725646436214447, -0.03141048550605774, 0.38902536034584045, 0.6307403445243835, -0.04194552078843117, 0.3694198429584503, 0.5816379189491272, -0.047949906438589096, 0.35379743576049805, 0.5454111099243164, -0.05212754011154175, 0.4650554060935974, 0.7113243937492371, -0.031315747648477554, 0.4467680752277374, 0.5907231569290161, -0.03745489567518234, 0.4302026331424713, 0.5193290114402771, -0.042268671095371246, 0.41703590750694275, 0.4651588201522827, -0.04647955670952797, 0.5039072632789612, 0.7244245409965515, -0.03246871381998062, 0.4950842559337616, 0.6113749146461487, -0.044477980583906174, 0.4885641634464264, 0.5517556667327881, -0.052828725427389145, 0.4849735200405121, 0.5033227205276489, -0.05884728208184242, 0.5369311571121216, 0.7549455165863037, -0.03403564915060997, 0.5505807399749756, 0.6880844235420227, -0.05099334195256233, 0.5627783536911011, 0.6404030323028564, -0.05738866329193115, 0.5729207992553711, 0.5963597297668457, -0.0604243166744709]",[]
"[0.5374892950057983, 0.8504441976547241, 4.903196781924635e-07, 0.45230549573898315, 0.7953628897666931, -0.010450650006532669, 0.3977389931678772, 0.7075629830360413, -0.008666022680699825, 0.36891335248947144, 0.6344387531280518, -0.007523608859628439, 0.34828025102615356, 0.5779280662536621, -0.005807449109852314, 0.4481506049633026, 0.6246728897094727, 0.020790278911590576, 0.4435475170612335, 0.5458887219429016, 0.024210089817643166, 0.4445017874240875, 0.49883610010147095, 0.019675616174936295, 0.44600439071655273, 0.45885491371154785, 0.014265969395637512, 0.49132826924324036, 0.6282551884651184, 0.02089344710111618, 0.4948378801345825, 0.5537608861923218, 0.027361948043107986, 0.4968583881855011, 0.5038659572601318, 0.019001111388206482, 0.5011584758758545, 0.46219155192375183, 0.010134580545127392, 0.5289571285247803, 0.6484270095825195, 0.017894325777888298, 0.5395475625991821, 0.5796006917953491, 0.017788248136639595, 0.5471088886260986, 0.5327029228210449, 0.010453477501869202, 0.554669201374054, 0.49326327443122864, 0.00350035447627306, 0.5651460886001587, 0.6799987554550171, 0.013799862936139107, 0.5838430523872375, 0.626832127571106, 0.01265091821551323, 0.595471203327179, 0.5914611220359802, 0.012563212774693966, 0.6049932837486267, 0.5596662759780884, 0.01190038863569498]",[]
"[0.5386711955070496, 0.7898327708244324, 3.39222225420599e-07, 0.4480406641960144, 0.7553278803825378, 0.00029183420701883733, 0.39562591910362244, 0.6675238013267517, 0.008476405404508114, 0.36749497056007385, 0.5921010971069336, 0.01558348536491394, 0.3404558598995209, 0.5420437455177307, 0.0230873916298151, 0.4456324279308319, 0.5717142224311829, 0.03507602587342262, 0.43040674924850464, 0.4991183876991272, 0.053805820643901825, 0.4231680929660797, 0.46542251110076904, 0.06077716127038002, 0.4177880585193634, 0.43868765234947205, 0.06215821951627731, 0.49227237701416016, 0.5695606470108032, 0.03394214063882828, 0.49135881662368774, 0.5017262101173401, 0.05391426384449005, 0.4864751100540161, 0.4769495129585266, 0.05395341292023659, 0.4890522062778473, 0.4646257758140564, 0.05106440559029579, 0.5312692523002625, 0.5883623957633972, 0.03099900297820568, 0.542792558670044, 0.5112578868865967, 0.041793376207351685, 0.5472376346588135, 0.46511608362197876, 0.0352320671081543, 0.5539079308509827, 0.4298549294471741, 0.027232160791754723, 0.565739095211029, 0.6186869144439697, 0.02843966893851757, 0.5906327962875366, 0.5722287893295288, 0.03508023917675018, 0.6040116548538208, 0.5399051308631897, 0.03474828228354454, 0.6149695515632629, 0.5095911026000977, 0.032546985894441605]",[]
