Left,Right
"[0.6185085773468018, 0.6235890984535217, -1.5293566946184e-07, 0.5879664421081543, 0.6802285313606262, 0.00259378831833601, 0.5612924695014954, 0.7096354365348816, -0.00411880062893033, 0.540624737739563, 0.7240508794784546, -0.012577340006828308, 0.534850001335144, 0.7301598787307739, -0.02043776959180832, 0.5177587270736694, 0.6376499533653259, -0.010506080463528633, 0.46694013476371765, 0.6274675726890564, -0.016396066173911095, 0.47848638892173767, 0.6373409628868103, -0.018743181601166725, 0.49653297662734985, 0.6433196663856506, -0.01891232281923294, 0.5256423354148865, 0.5813068151473999, -0.015049731358885765, 0.48121464252471924, 0.580111026763916, -0.01603996939957142, 0.4918062686920166, 0.5989972949028015, -0.015121632255613804, 0.5094818472862244, 0.6079801917076111, -0.014960124157369137, 0.5408470630645752, 0.539494514465332, -0.018409067764878273, 0.5070309638977051, 0.545791745185852, -0.015565082430839539, 0.5160974264144897, 0.562923014163971, -0.010783828794956207, 0.5318722724914551, 0.5696426033973694, -0.00944483745843172, 0.5579014420509338, 0.5106470584869385, -0.02143189311027527, 0.5379402041435242, 0.5182341933250427, -0.016889994964003563, 0.5458038449287415, 0.5298579931259155, -0.010110976174473763, 0.5579894781112671, 0.5303750038146973, -0.00581754045560956]",[]
"[0.6183232069015503, 0.6315590143203735, -1.0832914121294834e-08, 0.5870019793510437, 0.6765174269676208, -0.004720700904726982, 0.5590511560440063, 0.7015967965126038, -0.014066711068153381, 0.5372189283370972, 0.7121913433074951, -0.02439824491739273, 0.531308114528656, 0.7270206212997437, -0.034215327352285385, 0.5173073410987854, 0.6344183087348938, -0.017583586275577545, 0.4687047600746155, 0.6200345158576965, -0.027819521725177765, 0.46425947546958923, 0.6221801042556763, -0.03184579685330391, 0.4737796187400818, 0.629616916179657, -0.032947659492492676, 0.5272153615951538, 0.5800967216491699, -0.021780051290988922, 0.48017364740371704, 0.5653402805328369, -0.028333231806755066, 0.48064807057380676, 0.5785422921180725, -0.029396934434771538, 0.4931960105895996, 0.5918709635734558, -0.029291734099388123, 0.5457040071487427, 0.5392282009124756, -0.025885161012411118, 0.5087178349494934, 0.5267915725708008, -0.030390363186597824, 0.5116825699806213, 0.539429783821106, -0.02990405634045601, 0.524752140045166, 0.5513237714767456, -0.02986619621515274, 0.5684133172035217, 0.5115233659744263, -0.030394265428185463, 0.55754154920578, 0.4932830333709717, -0.03470836579799652, 0.5614049434661865, 0.49063026905059814, -0.03465699404478073, 0.5705020427703857, 0.48803573846817017, -0.03372330963611603]",[]
"[0.6134641766548157, 0.6350880861282349, 7.680296221224125e-08, 0.5824369788169861, 0.6840569376945496, -0.00874886941164732, 0.5565118193626404, 0.7087699174880981, -0.02021934650838375, 0.5346389412879944, 0.7182790040969849, -0.031380537897348404, 0.5256279110908508, 0.7181817293167114, -0.04210541397333145, 0.519135057926178, 0.6325914859771729, -0.021489635109901428, 0.4714406728744507, 0.6216683983802795, -0.03242528438568115, 0.45353963971138, 0.6271154284477234, -0.037173207849264145, 0.4490189254283905, 0.6380017399787903, -0.038304757326841354, 0.5274850130081177, 0.5783146619796753, -0.023219846189022064, 0.47796764969825745, 0.5674136877059937, -0.029888583347201347, 0.46576550602912903, 0.5853411555290222, -0.029951119795441628, 0.46759769320487976, 0.6063017249107361, -0.028504304587841034, 0.5430463552474976, 0.5390141010284424, -0.025142336264252663, 0.5029027462005615, 0.5306572914123535, -0.028572682291269302, 0.4955066442489624, 0.5476760268211365, -0.024890631437301636, 0.49997207522392273, 0.5626074075698853, -0.02199578657746315, 0.5613386631011963, 0.5142797827720642, -0.02802914008498192, 0.5439113974571228, 0.5036497116088867, -0.030962608754634857, 0.539843738079071, 0.5087063312530518, -0.028255421668291092, 0.5428992509841919, 0.5110610127449036, -0.024837220087647438]",[]
"[0.6121065616607666, 0.6493706703186035, 1.3224838824044127e-07, 0.5811170339584351, 0.692955493927002, -0.01741930842399597, 0.5549523830413818, 0.7116861343383789, -0.033264558762311935, 0.5318933725357056, 0.7186571359634399, -0.04680684581398964, 0.5158874988555908, 0.7218216061592102, -0.05975503474473953, 0.5188232064247131, 0.6269566416740417, -0.035792332142591476, 0.4739288091659546, 0.6154390573501587, -0.05350203439593315, 0.45327919721603394, 0.6291634440422058, -0.0622444823384285, 0.44680434465408325, 0.6475659608840942, -0.065712571144104, 0.5307666063308716, 0.5736316442489624, -0.035345226526260376, 0.4828471839427948, 0.5614590048789978, -0.0466240793466568, 0.46480488777160645, 0.58320552110672, -0.04895073175430298, 0.4612119793891907, 0.6068121790885925, -0.04930241033434868, 0.5500966906547546, 0.5385182499885559, -0.035918813198804855, 0.5110248327255249, 0.5233561396598816, -0.046662673354148865, 0.49365636706352234, 0.5410923957824707, -0.04793566092848778, 0.48953643441200256, 0.5600230693817139, -0.048245906829833984, 0.5723876357078552, 0.5215542316436768, -0.03776603192090988, 0.5669323801994324, 0.49010419845581055, -0.050803329795598984, 0.5627338886260986, 0.477183997631073, -0.055197861045598984, 0.5641628503799438, 0.46790027618408203, -0.05599038675427437]",[]
"[0.6042712926864624, 0.666817843914032, 8.992726208134627e-08, 0.57293301820755, 0.7034832239151001, -0.022820448502898216, 0.5450049638748169, 0.7164123058319092, -0.040088050067424774, 0.5188779234886169, 0.7189538478851318, -0.053888995200395584, 0.49966225028038025, 0.7301929593086243, -0.0665857121348381, 0.5155166387557983, 0.6157140731811523, -0.0351090133190155, 0.473984032869339, 0.6023254990577698, -0.051786214113235474, 0.4531192183494568, 0.6174246668815613, -0.06244195997714996, 0.4416038691997528, 0.6375263929367065, -0.06844677031040192, 0.5296532511711121, 0.5689139366149902, -0.03091704659163952, 0.48953086137771606, 0.5604260563850403, -0.04323435574769974, 0.4724104702472687, 0.5786741971969604, -0.04897725209593773, 0.46549633145332336, 0.597739577293396, -0.05291668325662613, 0.5493984818458557, 0.5417085886001587, -0.028167281299829483, 0.5256680846214294, 0.517978310585022, -0.04093804582953453, 0.5164268016815186, 0.5110865831375122, -0.04559122025966644, 0.5160680413246155, 0.5071429014205933, -0.04837846755981445, 0.5703762769699097, 0.5308755040168762, -0.026944033801555634, 0.5687307715415955, 0.5006463527679443, -0.040625251829624176, 0.5693045854568481, 0.48340851068496704, -0.04619195684790611, 0.5730893015861511, 0.4685074985027313, -0.0485185943543911]",[]
"[0.5950258374214172, 0.680395245552063, 4.926921093328929e-09, 0.5633930563926697, 0.712213397026062, -0.021088143810629845, 0.5307306051254272, 0.7230875492095947, -0.03700236231088638, 0.5042523741722107, 0.7147558927536011, -0.04961218312382698, 0.49489954113960266, 0.6950109004974365, -0.06052333861589432, 0.516536295413971, 0.6189107894897461, -0.033546969294548035, 0.4799356162548065, 0.5943704843521118, -0.04861459881067276, 0.4663265347480774, 0.6131738424301147, -0.05670924112200737, 0.464407742023468, 0.6348286867141724, -0.061103370040655136, 0.5306090116500854, 0.5765095949172974, -0.029410159215331078, 0.495221346616745, 0.5596891045570374, -0.04091415926814079, 0.4857500493526459, 0.5742252469062805, -0.04538346081972122, 0.4867527484893799, 0.588787317276001, -0.048419348895549774, 0.5485782623291016, 0.5521723628044128, -0.026507677510380745, 0.5296568870544434, 0.5250004529953003, -0.038712549954652786, 0.5293940305709839, 0.513310968875885, -0.04237717390060425, 0.5359247326850891, 0.504733681678772, -0.04455016180872917, 0.5671808123588562, 0.5445265173912048, -0.02476610243320465, 0.5664166212081909, 0.5169788599014282, -0.0377742201089859, 0.5708204507827759, 0.5029003024101257, -0.04279299080371857, 0.5765360593795776, 0.4899660050868988, -0.04490217939019203]",[]
"[0.5874983072280884, 0.6775097846984863, -1.4346726118219522e-07, 0.5512906908988953, 0.7149896621704102, -0.03225807473063469, 0.5139195919036865, 0.7153293490409851, -0.051879167556762695, 0.480540007352829, 0.7011823058128357, -0.06454948335886002, 0.4545210599899292, 0.6861785650253296, -0.07501046359539032, 0.5257658958435059, 0.5982760190963745, -0.05669755861163139, 0.47716090083122253, 0.6056116223335266, -0.07411734759807587, 0.4662843942642212, 0.6400019526481628, -0.08091067522764206, 0.4692474603652954, 0.6665250658988953, -0.08331256359815598, 0.5375439524650574, 0.554487407207489, -0.04416456073522568, 0.4857063293457031, 0.562326192855835, -0.060721926391124725, 0.4747752547264099, 0.5987441539764404, -0.06338289380073547, 0.47960764169692993, 0.6278163194656372, -0.06442584097385406, 0.5464124083518982, 0.5338116884231567, -0.031822122633457184, 0.49918466806411743, 0.5401493310928345, -0.04442029818892479, 0.49130988121032715, 0.5688178539276123, -0.04117976874113083, 0.4982324540615082, 0.5897912383079529, -0.0380362793803215, 0.5499201416969299, 0.5308284163475037, -0.02131461724638939, 0.518017053604126, 0.5283796787261963, -0.03247615694999695, 0.5110234022140503, 0.5438253879547119, -0.03210253268480301, 0.51483154296875, 0.5552535057067871, -0.02984756790101528]",[]
[],"[0.500723659992218, 0.6984453797340393, 6.229536779756017e-07, 0.4848121404647827, 0.6980962157249451, -0.04867793619632721, 0.47346609830856323, 0.6778016090393066, -0.08173178881406784, 0.4586023986339569, 0.6542087197303772, -0.10819174349308014, 0.43866080045700073, 0.6298088431358337, -0.1356564313173294, 0.5178133845329285, 0.5517353415489197, -0.0634344071149826, 0.542473316192627, 0.4851817488670349, -0.0870223268866539, 0.5591130256652832, 0.43773314356803894, -0.10523832589387894, 0.5738856792449951, 0.4008242189884186, -0.11825870722532272, 0.5351179838180542, 0.5539380311965942, -0.05213668942451477, 0.5601527094841003, 0.47880756855010986, -0.07279680669307709, 0.5740774273872375, 0.4269665479660034, -0.08966638892889023, 0.5860788226127625, 0.38067519664764404, -0.1026366651058197, 0.5458468794822693, 0.5707905888557434, -0.04367697611451149, 0.569566011428833, 0.5044317245483398, -0.06057901307940483, 0.5820486545562744, 0.4568771719932556, -0.07334119081497192, 0.5918886661529541, 0.4175649881362915, -0.08333933353424072, 0.5508726835250854, 0.5979100465774536, -0.038987234234809875, 0.5747236013412476, 0.5589824318885803, -0.05225617438554764, 0.5879736542701721, 0.5277705192565918, -0.060598623007535934, 0.5975831747055054, 0.5012921690940857, -0.06757964193820953]"
[],"[0.48827534914016724, 0.6960874795913696, 6.2540425460611e-07, 0.4752894639968872, 0.6886086463928223, -0.048411402851343155, 0.46454405784606934, 0.6613242626190186, -0.07930179685354233, 0.4535333514213562, 0.6313876509666443, -0.10360277444124222, 0.43837711215019226, 0.6043438911437988, -0.1274367868900299, 0.5105746984481812, 0.5392025709152222, -0.055802833288908005, 0.5377086997032166, 0.4856063425540924, -0.07732930779457092, 0.5560101866722107, 0.4455878436565399, -0.09264426678419113, 0.5694422721862793, 0.4163024425506592, -0.10258856415748596, 0.5266270637512207, 0.5418896675109863, -0.043749019503593445, 0.5535051226615906, 0.4695833623409271, -0.06158123537898064, 0.5689574480056763, 0.4171745479106903, -0.07263775169849396, 0.5818590521812439, 0.37102848291397095, -0.07978082448244095, 0.5388962030410767, 0.5595535039901733, -0.03557044640183449, 0.5630514025688171, 0.4932955205440521, -0.05119643732905388, 0.5769519209861755, 0.4448069930076599, -0.060343723744153976, 0.5879619121551514, 0.4042781591415405, -0.06624720245599747, 0.5475620031356812, 0.5882737636566162, -0.03157709538936615, 0.5726098418235779, 0.5490420460700989, -0.04341908171772957, 0.5871906280517578, 0.5178415775299072, -0.04979312792420387, 0.5986472368240356, 0.4900972843170166, -0.05420304089784622]"
[],"[0.4854390025138855, 0.687641441822052, 5.55913686639542e-07, 0.478488564491272, 0.6788384318351746, -0.0458095446228981, 0.4717375636100769, 0.6467754244804382, -0.07427210360765457, 0.4582168757915497, 0.6114562749862671, -0.09600341320037842, 0.44240543246269226, 0.5808923244476318, -0.11707033962011337, 0.5053307414054871, 0.536011815071106, -0.05662637948989868, 0.5296977162361145, 0.4842844009399414, -0.07936514914035797, 0.5433778762817383, 0.44937998056411743, -0.0952211394906044, 0.5528720617294312, 0.42005041241645813, -0.10542410612106323, 0.5204072594642639, 0.5336117744445801, -0.045560047030448914, 0.5479698181152344, 0.45753175020217896, -0.06571411341428757, 0.5644534826278687, 0.40420475602149963, -0.0784788578748703, 0.5773711204528809, 0.35603058338165283, -0.0865771472454071, 0.5320793986320496, 0.5481997728347778, -0.03784475103020668, 0.5563294887542725, 0.4823199510574341, -0.05611386150121689, 0.5715978145599365, 0.4353465735912323, -0.06731496006250381, 0.5837441086769104, 0.39365696907043457, -0.07416177541017532, 0.5404427647590637, 0.5752332806587219, -0.03369244560599327, 0.5659498572349548, 0.5369345545768738, -0.04722294956445694, 0.5816817879676819, 0.5080166459083557, -0.05435115098953247, 0.5946781039237976, 0.4810626804828644, -0.05914497375488281]"
[],"[0.4957375228404999, 0.6810850501060486, 5.274108616504236e-07, 0.47979041934013367, 0.6575796604156494, -0.03826585039496422, 0.4702122211456299, 0.6180685758590698, -0.0618809349834919, 0.4623298943042755, 0.5887641906738281, -0.0806390643119812, 0.4522278308868408, 0.5678499341011047, -0.09916708618402481, 0.5067472457885742, 0.5223065614700317, -0.04637783393263817, 0.5346585512161255, 0.463716983795166, -0.0674884021282196, 0.5527093410491943, 0.4228445887565613, -0.0829545110464096, 0.5661349296569824, 0.38800185918807983, -0.09308170527219772, 0.5227871537208557, 0.5266309380531311, -0.03903805837035179, 0.5491618514060974, 0.45335736870765686, -0.0577675998210907, 0.5643170475959778, 0.39734017848968506, -0.07053632289171219, 0.575935423374176, 0.3473470211029053, -0.078803151845932, 0.5345922112464905, 0.5459757447242737, -0.03476003557443619, 0.5582804679870605, 0.4818049967288971, -0.051014602184295654, 0.571466326713562, 0.4354833662509918, -0.06055968627333641, 0.5818978548049927, 0.39561396837234497, -0.06619919091463089, 0.5435160994529724, 0.5767661333084106, -0.033850666135549545, 0.5678611397743225, 0.5360456705093384, -0.046052224934101105, 0.5817654132843018, 0.5055387616157532, -0.05157209187746048, 0.5930381417274475, 0.47773995995521545, -0.054976630955934525]"
[],"[0.5258753895759583, 0.6998502016067505, 3.8428194670814264e-07, 0.5107060074806213, 0.7016851305961609, -0.054573122411966324, 0.4931812286376953, 0.6658425331115723, -0.08241479843854904, 0.4811590015888214, 0.6201341152191162, -0.10087951272726059, 0.4716320335865021, 0.5658089518547058, -0.11599709838628769, 0.503700315952301, 0.5534688234329224, -0.05927753448486328, 0.5226453542709351, 0.5390053987503052, -0.08781786262989044, 0.5295361876487732, 0.5645351409912109, -0.10774227976799011, 0.5350193977355957, 0.5850934386253357, -0.11855498701334, 0.5226332545280457, 0.5373356342315674, -0.04296815022826195, 0.544124960899353, 0.4680579900741577, -0.061828676611185074, 0.5592700242996216, 0.4181956350803375, -0.07517159730195999, 0.5744833946228027, 0.3695443272590637, -0.08508899807929993, 0.537803590297699, 0.5422999262809753, -0.03167738765478134, 0.5565013885498047, 0.48151418566703796, -0.05106512829661369, 0.5686458349227905, 0.4365794062614441, -0.06413596123456955, 0.5798183083534241, 0.39217478036880493, -0.07255727052688599, 0.5490090847015381, 0.5646990537643433, -0.024408888071775436, 0.568449079990387, 0.52962726354599, -0.03856710344552994, 0.5815891623497009, 0.504960298538208, -0.04569312185049057, 0.592290997505188, 0.4774653911590576, -0.05088625103235245]"
